FeatureSize,Run,Model,Accuracy,Precision,Recall,F1,AUC,NumSelectedFeatures
12,77,GradientBoosting,1.0,1.0,1.0,1.0,1.0,12
12,78,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,78,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9982363315696648,12
12,78,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,78,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,78,GradientBoosting,0.8958333333333334,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.9259259259259258,12
12,79,LogisticRegression,1.0,1.0,1.0,1.0,1.0,12
12,79,RandomForest,1.0,1.0,1.0,1.0,1.0,12
12,79,SVM,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,79,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,79,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9567901234567902,12
12,80,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,12
12,80,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,12
12,80,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393299,12
12,80,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9955908289241622,12
12,80,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9312169312169312,12
12,81,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9929453262786596,12
12,81,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,81,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,81,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,12
12,81,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9338624338624338,12
12,82,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,82,RandomForest,0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9929453262786596,12
12,82,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,12
12,82,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393299,12
12,82,GradientBoosting,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9488536155202821,12
12,83,LogisticRegression,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,83,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,12
12,83,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9911816578483246,12
12,83,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.972663139329806,12
12,83,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9365079365079365,12
12,84,LogisticRegression,1.0,1.0,1.0,1.0,1.0,12
12,84,RandomForest,1.0,1.0,1.0,1.0,1.0,12
12,84,SVM,1.0,1.0,1.0,1.0,1.0,12
12,84,KNN,1.0,1.0,1.0,1.0,1.0,12
12,84,GradientBoosting,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9797178130511464,12
12,85,LogisticRegression,1.0,1.0,1.0,1.0,1.0,12
12,85,RandomForest,1.0,1.0,1.0,1.0,1.0,12
12,85,SVM,1.0,1.0,1.0,1.0,1.0,12
12,85,KNN,1.0,1.0,1.0,1.0,1.0,12
12,85,GradientBoosting,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9814814814814814,12
12,86,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,86,RandomForest,1.0,1.0,1.0,1.0,1.0,12
12,86,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,86,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,12
12,86,GradientBoosting,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393297,12
12,87,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,87,RandomForest,1.0,1.0,1.0,1.0,1.0,12
12,87,SVM,1.0,1.0,1.0,1.0,1.0,12
12,87,KNN,1.0,1.0,1.0,1.0,1.0,12
12,87,GradientBoosting,1.0,1.0,1.0,1.0,1.0,12
12,88,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,12
12,88,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,12
12,88,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,12
12,88,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393297,12
12,88,GradientBoosting,0.875,0.9411764705882353,0.7619047619047619,0.8421052631578947,0.9858906525573192,12
12,89,LogisticRegression,0.9375,0.875,1.0,0.9333333333333333,1.0,12
12,89,RandomForest,1.0,1.0,1.0,1.0,1.0,12
12,89,SVM,1.0,1.0,1.0,1.0,1.0,12
12,89,KNN,1.0,1.0,1.0,1.0,1.0,12
12,89,GradientBoosting,0.8958333333333334,0.8076923076923077,1.0,0.8936170212765957,1.0,12
12,90,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,12
12,90,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,12
12,90,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,12
12,90,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,12
12,90,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9223985890652557,12
12,91,LogisticRegression,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9964726631393298,12
12,91,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9973544973544973,12
12,91,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,91,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,91,GradientBoosting,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9320987654320987,12
12,92,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,92,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,92,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,92,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,92,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9770723104056437,12
12,93,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,12
12,93,RandomForest,1.0,1.0,1.0,1.0,1.0,12
12,93,SVM,1.0,1.0,1.0,1.0,1.0,12
12,93,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,12
12,93,GradientBoosting,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,94,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9894179894179894,12
12,94,RandomForest,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9920634920634921,12
12,94,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,12
12,94,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9991181657848324,12
12,94,GradientBoosting,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9550264550264551,12
12,95,LogisticRegression,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9964726631393299,12
12,95,RandomForest,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9964726631393298,12
12,95,SVM,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9947089947089947,12
12,95,KNN,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9744268077601411,12
12,95,GradientBoosting,0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9047619047619048,12
12,96,LogisticRegression,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.982363315696649,12
12,96,RandomForest,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9761904761904763,12
12,96,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179895,12
12,96,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9523809523809523,12
12,96,GradientBoosting,0.8333333333333334,0.782608695652174,0.8571428571428571,0.8181818181818182,0.8271604938271606,12
12,97,LogisticRegression,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9841269841269841,12
12,97,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.982363315696649,12
12,97,SVM,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9929453262786596,12
12,97,KNN,0.9375,0.95,0.9047619047619048,0.926829268292683,0.992063492063492,12
12,97,GradientBoosting,0.875,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9417989417989417,12
12,98,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393299,12
12,98,RandomForest,1.0,1.0,1.0,1.0,1.0,12
12,98,SVM,1.0,1.0,1.0,1.0,1.0,12
12,98,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,12
12,98,GradientBoosting,1.0,1.0,1.0,1.0,1.0,12
12,99,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,12
12,99,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,12
12,99,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,12
12,99,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848325,12
12,99,GradientBoosting,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9285714285714286,12
12,100,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393298,12
12,100,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,12
12,100,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,12
12,100,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9973544973544973,12
12,100,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9338624338624338,12
15,1,LogisticRegression,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.998236331569665,15
15,1,RandomForest,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9964726631393298,15
15,1,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,15
15,1,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9938271604938271,15
15,1,GradientBoosting,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9012345679012346,15
15,2,LogisticRegression,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.998236331569665,15
15,2,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,15
15,2,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,15
15,2,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9744268077601411,15
15,2,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9320987654320987,15
15,3,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9947089947089947,15
15,3,RandomForest,1.0,1.0,1.0,1.0,1.0,15
15,3,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9947089947089948,15
15,3,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9779541446208113,15
15,3,GradientBoosting,1.0,1.0,1.0,1.0,1.0,15
15,4,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,4,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,4,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,4,KNN,1.0,1.0,1.0,1.0,1.0,15
15,4,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9708994708994709,15
15,5,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,15
15,5,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,15
15,5,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,15
15,5,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9744268077601411,15
15,5,GradientBoosting,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9153439153439153,15
15,6,LogisticRegression,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9876543209876543,15
15,6,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,15
15,6,SVM,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393298,15
15,6,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9911816578483246,15
15,6,GradientBoosting,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9735449735449735,15
15,7,LogisticRegression,1.0,1.0,1.0,1.0,1.0,15
15,7,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,15
15,7,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,7,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9991181657848325,15
15,7,GradientBoosting,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.947089947089947,15
15,8,LogisticRegression,1.0,1.0,1.0,1.0,1.0,15
15,8,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,8,SVM,1.0,1.0,1.0,1.0,1.0,15
15,8,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9991181657848325,15
15,8,GradientBoosting,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,9,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,15
15,9,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,9,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,9,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9991181657848324,15
15,9,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9682539682539681,15
15,10,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,15
15,10,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9955908289241623,15
15,10,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,10,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,15
15,10,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9091710758377426,15
15,11,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9929453262786596,15
15,11,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,15
15,11,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,15
15,11,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9938271604938271,15
15,11,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9100529100529102,15
15,12,LogisticRegression,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9894179894179894,15
15,12,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,12,SVM,0.8958333333333334,0.8076923076923077,1.0,0.8936170212765957,0.9911816578483246,15
15,12,KNN,0.9166666666666666,0.84,1.0,0.9130434782608695,0.9973544973544973,15
15,12,GradientBoosting,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9708994708994709,15
15,13,LogisticRegression,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9929453262786596,15
15,13,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,15
15,13,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,13,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,13,GradientBoosting,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9717813051146384,15
15,14,LogisticRegression,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9929453262786596,15
15,14,RandomForest,1.0,1.0,1.0,1.0,1.0,15
15,14,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,15
15,14,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,15
15,14,GradientBoosting,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,15,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,15,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,15
15,15,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,15
15,15,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,15
15,15,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9514991181657848,15
15,16,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,16,RandomForest,1.0,1.0,1.0,1.0,1.0,15
15,16,SVM,1.0,1.0,1.0,1.0,1.0,15
15,16,KNN,1.0,1.0,1.0,1.0,1.0,15
15,16,GradientBoosting,1.0,1.0,1.0,1.0,1.0,15
15,17,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,15
15,17,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9973544973544973,15
15,17,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,15
15,17,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9753086419753086,15
15,17,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9100529100529102,15
15,18,LogisticRegression,1.0,1.0,1.0,1.0,1.0,15
15,18,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9982363315696648,15
15,18,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,18,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9938271604938272,15
15,18,GradientBoosting,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.982363315696649,15
15,19,LogisticRegression,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,15
15,19,RandomForest,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,19,SVM,1.0,1.0,1.0,1.0,1.0,15
15,19,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,19,GradientBoosting,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,20,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,15
15,20,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089948,15
15,20,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,20,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9955908289241622,15
15,20,GradientBoosting,0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9673721340388007,15
15,21,LogisticRegression,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9894179894179894,15
15,21,RandomForest,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9920634920634921,15
15,21,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9858906525573192,15
15,21,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9929453262786596,15
15,21,GradientBoosting,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9638447971781305,15
15,22,LogisticRegression,1.0,1.0,1.0,1.0,1.0,15
15,22,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,15
15,22,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,22,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9938271604938272,15
15,22,GradientBoosting,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9735449735449735,15
15,23,LogisticRegression,0.9375,0.875,1.0,0.9333333333333333,0.998236331569665,15
15,23,RandomForest,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,15
15,23,SVM,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.998236331569665,15
15,23,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9814814814814814,15
15,23,GradientBoosting,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9708994708994709,15
15,24,LogisticRegression,1.0,1.0,1.0,1.0,1.0,15
15,24,RandomForest,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,15
15,24,SVM,1.0,1.0,1.0,1.0,1.0,15
15,24,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,15
15,24,GradientBoosting,0.8333333333333334,0.7407407407407407,0.9523809523809523,0.8333333333333334,0.8527336860670194,15
15,25,LogisticRegression,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9911816578483246,15
15,25,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9894179894179895,15
15,25,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9947089947089947,15
15,25,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9744268077601411,15
15,25,GradientBoosting,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9453262786596119,15
15,26,LogisticRegression,0.9375,0.875,1.0,0.9333333333333333,0.9929453262786596,15
15,26,RandomForest,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9947089947089948,15
15,26,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,26,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,26,GradientBoosting,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9188712522045855,15
15,27,LogisticRegression,0.8958333333333334,0.8333333333333334,0.9523809523809523,0.8888888888888888,0.9858906525573192,15
15,27,RandomForest,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9911816578483246,15
15,27,SVM,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9929453262786596,15
15,27,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9920634920634921,15
15,27,GradientBoosting,0.8958333333333334,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.8941798941798942,15
15,28,LogisticRegression,1.0,1.0,1.0,1.0,1.0,15
15,28,RandomForest,1.0,1.0,1.0,1.0,1.0,15
15,28,SVM,1.0,1.0,1.0,1.0,1.0,15
15,28,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,1.0,15
15,28,GradientBoosting,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9497354497354497,15
15,29,LogisticRegression,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.998236331569665,15
15,29,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,29,SVM,1.0,1.0,1.0,1.0,1.0,15
15,29,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,29,GradientBoosting,0.9375,0.95,0.9047619047619048,0.926829268292683,0.9488536155202821,15
15,30,LogisticRegression,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393298,15
15,30,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,15
15,30,SVM,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9964726631393299,15
15,30,KNN,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,15
15,30,GradientBoosting,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9506172839506173,15
15,31,LogisticRegression,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9947089947089948,15
15,31,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,31,SVM,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9929453262786596,15
15,31,KNN,0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393298,15
15,31,GradientBoosting,0.8541666666666666,0.7692307692307693,0.9523809523809523,0.851063829787234,0.8650793650793651,15
15,32,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,32,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,32,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,32,KNN,0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9964726631393297,15
15,32,GradientBoosting,0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9620811287477954,15
15,33,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,15
15,33,RandomForest,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,15
15,33,SVM,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,15
15,33,KNN,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,15
15,33,GradientBoosting,0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9559082892416225,15
15,34,LogisticRegression,0.9375,1.0,0.8571428571428571,0.9230769230769231,1.0,15
15,34,RandomForest,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9964726631393298,15
15,34,SVM,0.9583333333333334,1.0,0.9047619047619048,0.95,0.998236331569665,15
15,34,KNN,0.9583333333333334,1.0,0.9047619047619048,0.95,0.9744268077601411,15
15,34,GradientBoosting,0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9285714285714286,15
15,35,LogisticRegression,0.9166666666666666,0.84,1.0,0.9130434782608695,0.9929453262786596,15
15,35,RandomForest,0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,15
15,35,SVM,0.9375,0.875,1.0,0.9333333333333333,1.0,15
15,35,KNN,0.9375,0.875,1.0,0.9333333333333333,1.0,15
15,35,GradientBoosting,0.8541666666666666,0.7916666666666666,0.9047619047619048,0.8444444444444444,0.9805996472663139,15
15,36,LogisticRegression,0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,15
15,36,RandomForest,1.0,1.0,1.0,1.0,1.0,15
15,36,SVM,1.0,1.0,1.0,1.0,1.0,15
15,36,KNN,1.0,1.0,1.0,1.0,1.0,15
15,36,GradientBoosting,1.0,1.0,1.0,1.0,1.0,15
