FeatureSize,Run,Model,Dataset,Accuracy,Precision,Recall,F1,AUC,NumSelectedFeatures
2,21,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9700176366843033,2
2,21,KNN,CPTAC,,,,,,2
2,21,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,21,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9876543209876543,2
2,21,GradientBoosting,CPTAC,,,,,,2
2,22,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9905598958333334,2
2,22,LogisticRegression,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9876543209876544,2
2,22,LogisticRegression,CPTAC,,,,,,2
2,22,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,22,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,22,RandomForest,CPTAC,,,,,,2
2,22,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9866536458333334,2
2,22,SVM,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9911816578483246,2
2,22,SVM,CPTAC,,,,,,2
2,22,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9970703125,2
2,22,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,2
2,22,KNN,CPTAC,,,,,,2
2,22,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,22,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,22,GradientBoosting,CPTAC,,,,,,2
2,23,LogisticRegression,Train (TCGA),0.9553571428571429,0.9777777777777777,0.9166666666666666,0.946236559139785,0.9807942708333334,2
2,23,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,2
2,23,LogisticRegression,CPTAC,,,,,,2
2,23,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,23,RandomForest,Test (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,23,RandomForest,CPTAC,,,,,,2
2,23,SVM,Train (TCGA),0.9553571428571429,1.0,0.8958333333333334,0.945054945054945,0.9749348958333333,2
2,23,SVM,Test (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,23,SVM,CPTAC,,,,,,2
2,23,KNN,Train (TCGA),0.9553571428571429,1.0,0.8958333333333334,0.945054945054945,0.9845377604166667,2
2,23,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,1.0,2
2,23,KNN,CPTAC,,,,,,2
2,23,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,23,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,23,GradientBoosting,CPTAC,,,,,,2
2,24,LogisticRegression,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.984375,2
2,24,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9911816578483245,2
2,24,LogisticRegression,CPTAC,,,,,,2
2,24,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,24,RandomForest,Test (TCGA),0.875,0.8,0.9523809523809523,0.8695652173913043,0.9708994708994709,2
2,24,RandomForest,CPTAC,,,,,,2
2,24,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9860026041666666,2
2,24,SVM,Test (TCGA),0.9375,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9894179894179895,2
2,24,SVM,CPTAC,,,,,,2
2,24,KNN,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9973958333333334,2
2,24,KNN,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9691358024691358,2
2,24,KNN,CPTAC,,,,,,2
2,24,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,24,GradientBoosting,Test (TCGA),0.8333333333333334,0.76,0.9047619047619048,0.8260869565217391,0.972663139329806,2
2,24,GradientBoosting,CPTAC,,,,,,2
2,25,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9928385416666666,2
2,25,LogisticRegression,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9664902998236331,2
2,25,LogisticRegression,CPTAC,,,,,,2
2,25,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,25,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9876543209876544,2
2,25,RandomForest,CPTAC,,,,,,2
2,25,SVM,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9873046875,2
2,25,SVM,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9841269841269842,2
2,25,SVM,CPTAC,,,,,,2
2,25,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.99560546875,2
2,25,KNN,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9400352733686066,2
2,25,KNN,CPTAC,,,,,,2
2,25,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,25,GradientBoosting,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9576719576719577,2
2,25,GradientBoosting,CPTAC,,,,,,2
2,26,LogisticRegression,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9967447916666666,2
2,26,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9523809523809524,2
2,26,LogisticRegression,CPTAC,,,,,,2
2,26,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,26,RandomForest,Test (TCGA),0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9788359788359787,2
2,26,RandomForest,CPTAC,,,,,,2
2,26,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9964192708333334,2
2,26,SVM,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9647266313932981,2
2,26,SVM,CPTAC,,,,,,2
2,26,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.998046875,2
2,26,KNN,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9356261022927689,2
2,26,KNN,CPTAC,,,,,,2
2,26,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,26,GradientBoosting,Test (TCGA),0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9753086419753085,2
2,26,GradientBoosting,CPTAC,,,,,,2
2,27,LogisticRegression,Train (TCGA),0.9553571428571429,0.9574468085106383,0.9375,0.9473684210526315,0.9925130208333334,2
2,27,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9805996472663139,2
2,27,LogisticRegression,CPTAC,,,,,,2
2,27,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,27,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9867724867724867,2
2,27,RandomForest,CPTAC,,,,,,2
2,27,SVM,Train (TCGA),0.9821428571428571,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9986979166666666,2
2,27,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9506172839506173,2
2,27,SVM,CPTAC,,,,,,2
2,27,KNN,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9983723958333334,2
2,27,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9708994708994708,2
2,27,KNN,CPTAC,,,,,,2
2,27,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,27,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.955026455026455,2
2,27,GradientBoosting,CPTAC,,,,,,2
2,28,LogisticRegression,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9928385416666667,2
2,28,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9559082892416225,2
2,28,LogisticRegression,CPTAC,,,,,,2
2,28,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,28,RandomForest,Test (TCGA),0.8958333333333334,0.9,0.8571428571428571,0.8780487804878049,0.9664902998236331,2
2,28,RandomForest,CPTAC,,,,,,2
2,28,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.98828125,2
2,28,SVM,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9682539682539683,2
2,28,SVM,CPTAC,,,,,,2
2,28,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.99609375,2
2,28,KNN,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9356261022927689,2
2,28,KNN,CPTAC,,,,,,2
2,28,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,28,GradientBoosting,Test (TCGA),0.8958333333333334,0.9,0.8571428571428571,0.8780487804878049,0.9700176366843034,2
2,28,GradientBoosting,CPTAC,,,,,,2
2,29,LogisticRegression,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.98828125,2
2,29,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9805996472663139,2
2,29,LogisticRegression,CPTAC,,,,,,2
2,29,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,29,RandomForest,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9656084656084656,2
2,29,RandomForest,CPTAC,,,,,,2
2,29,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.99609375,2
2,29,SVM,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9576719576719577,2
2,29,SVM,CPTAC,,,,,,2
2,29,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9990234375,2
2,29,KNN,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9453262786596119,2
2,29,KNN,CPTAC,,,,,,2
2,29,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,29,GradientBoosting,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9453262786596119,2
2,29,GradientBoosting,CPTAC,,,,,,2
2,30,LogisticRegression,Train (TCGA),0.9553571428571429,0.9777777777777777,0.9166666666666666,0.946236559139785,0.9869791666666667,2
2,30,LogisticRegression,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9858906525573192,2
2,30,LogisticRegression,CPTAC,,,,,,2
2,30,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,30,RandomForest,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9638447971781305,2
2,30,RandomForest,CPTAC,,,,,,2
2,30,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9957682291666666,2
2,30,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9682539682539683,2
2,30,SVM,CPTAC,,,,,,2
2,30,KNN,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9973958333333334,2
2,30,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.947089947089947,2
2,30,KNN,CPTAC,,,,,,2
2,30,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,30,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9753086419753086,2
2,30,GradientBoosting,CPTAC,,,,,,2
2,31,LogisticRegression,Train (TCGA),0.9464285714285714,0.9565217391304348,0.9166666666666666,0.9361702127659575,0.9873046875,2
2,31,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,2
2,31,LogisticRegression,CPTAC,,,,,,2
2,31,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,31,RandomForest,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,2
2,31,RandomForest,CPTAC,,,,,,2
2,31,SVM,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9840494791666665,2
2,31,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9876543209876543,2
2,31,SVM,CPTAC,,,,,,2
2,31,KNN,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9939778645833334,2
2,31,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,1.0,2
2,31,KNN,CPTAC,,,,,,2
2,31,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,31,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,31,GradientBoosting,CPTAC,,,,,,2
2,32,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9921875,2
2,32,LogisticRegression,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9664902998236331,2
2,32,LogisticRegression,CPTAC,,,,,,2
2,32,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,32,RandomForest,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.9735449735449736,2
2,32,RandomForest,CPTAC,,,,,,2
2,32,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9820963541666666,2
2,32,SVM,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9876543209876543,2
2,32,SVM,CPTAC,,,,,,2
2,32,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9959309895833334,2
2,32,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9417989417989417,2
2,32,KNN,CPTAC,,,,,,2
2,32,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,32,GradientBoosting,Test (TCGA),0.9166666666666666,0.9473684210526315,0.8571428571428571,0.9,0.8809523809523809,2
2,32,GradientBoosting,CPTAC,,,,,,2
2,33,LogisticRegression,Train (TCGA),0.9553571428571429,0.9777777777777777,0.9166666666666666,0.946236559139785,0.98046875,2
2,33,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.998236331569665,2
2,33,LogisticRegression,CPTAC,,,,,,2
2,33,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,33,RandomForest,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9947089947089947,2
2,33,RandomForest,CPTAC,,,,,,2
2,33,SVM,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9788411458333333,2
2,33,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9858906525573192,2
2,33,SVM,CPTAC,,,,,,2
2,33,KNN,Train (TCGA),0.9553571428571429,1.0,0.8958333333333334,0.945054945054945,0.9928385416666666,2
2,33,KNN,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9708994708994709,2
2,33,KNN,CPTAC,,,,,,2
2,33,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,33,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.982363315696649,2
2,33,GradientBoosting,CPTAC,,,,,,2
2,34,LogisticRegression,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.98828125,2
2,34,LogisticRegression,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9858906525573192,2
2,34,LogisticRegression,CPTAC,,,,,,2
2,34,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,34,RandomForest,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9858906525573192,2
2,34,RandomForest,CPTAC,,,,,,2
2,34,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9996744791666666,2
2,34,SVM,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9435626102292769,2
2,34,SVM,CPTAC,,,,,,2
2,34,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9991861979166666,2
2,34,KNN,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9285714285714286,2
2,34,KNN,CPTAC,,,,,,2
2,34,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,34,GradientBoosting,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9523809523809523,2
2,34,GradientBoosting,CPTAC,,,,,,2
2,35,LogisticRegression,Train (TCGA),0.9464285714285714,0.9565217391304348,0.9166666666666666,0.9361702127659575,0.9928385416666666,2
2,35,LogisticRegression,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9929453262786596,2
2,35,LogisticRegression,CPTAC,,,,,,2
2,35,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,35,RandomForest,Test (TCGA),0.9583333333333334,0.9130434782608695,1.0,0.9545454545454546,0.9991181657848325,2
2,35,RandomForest,CPTAC,,,,,,2
2,35,SVM,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9925130208333333,2
2,35,SVM,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,2
2,35,SVM,CPTAC,,,,,,2
2,35,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9967447916666667,2
2,35,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,1.0,2
2,35,KNN,CPTAC,,,,,,2
2,35,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,35,GradientBoosting,Test (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,35,GradientBoosting,CPTAC,,,,,,2
2,36,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9908854166666666,2
2,36,LogisticRegression,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9735449735449735,2
2,36,LogisticRegression,CPTAC,,,,,,2
2,36,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,36,RandomForest,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9832451499118167,2
2,36,RandomForest,CPTAC,,,,,,2
2,36,SVM,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9807942708333333,2
2,36,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9858906525573192,2
2,36,SVM,CPTAC,,,,,,2
2,36,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9952799479166666,2
2,36,KNN,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9400352733686066,2
2,36,KNN,CPTAC,,,,,,2
2,36,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,36,GradientBoosting,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9841269841269841,2
2,36,GradientBoosting,CPTAC,,,,,,2
2,37,LogisticRegression,Train (TCGA),0.9642857142857143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9918619791666666,2
2,37,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9876543209876543,2
2,37,LogisticRegression,CPTAC,,,,,,2
2,37,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,37,RandomForest,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9911816578483246,2
2,37,RandomForest,CPTAC,,,,,,2
2,37,SVM,Train (TCGA),0.9910714285714286,1.0,0.9791666666666666,0.9894736842105263,0.9860026041666666,2
2,37,SVM,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9770723104056438,2
2,37,SVM,CPTAC,,,,,,2
2,37,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.998046875,2
2,37,KNN,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9876543209876543,2
2,37,KNN,CPTAC,,,,,,2
2,37,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,37,GradientBoosting,Test (TCGA),0.9166666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9911816578483246,2
2,37,GradientBoosting,CPTAC,,,,,,2
2,38,LogisticRegression,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.984375,2
2,38,LogisticRegression,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9964726631393299,2
2,38,LogisticRegression,CPTAC,,,,,,2
2,38,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,38,RandomForest,Test (TCGA),0.875,0.7777777777777778,1.0,0.875,1.0,2
2,38,RandomForest,CPTAC,,,,,,2
2,38,SVM,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9866536458333333,2
2,38,SVM,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.998236331569665,2
2,38,SVM,CPTAC,,,,,,2
2,38,KNN,Train (TCGA),0.9553571428571429,1.0,0.8958333333333334,0.945054945054945,0.9921875,2
2,38,KNN,Test (TCGA),0.9791666666666666,0.9545454545454546,1.0,0.9767441860465116,0.9991181657848324,2
2,38,KNN,CPTAC,,,,,,2
2,38,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,38,GradientBoosting,Test (TCGA),0.8958333333333334,0.8076923076923077,1.0,0.8936170212765957,0.9964726631393298,2
2,38,GradientBoosting,CPTAC,,,,,,2
2,39,LogisticRegression,Train (TCGA),0.9553571428571429,0.9777777777777777,0.9166666666666666,0.946236559139785,0.9892578125,2
2,39,LogisticRegression,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9753086419753086,2
2,39,LogisticRegression,CPTAC,,,,,,2
2,39,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,39,RandomForest,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9964726631393299,2
2,39,RandomForest,CPTAC,,,,,,2
2,39,SVM,Train (TCGA),0.9553571428571429,0.9777777777777777,0.9166666666666666,0.946236559139785,0.9804687499999999,2
2,39,SVM,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9964726631393298,2
2,39,SVM,CPTAC,,,,,,2
2,39,KNN,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9930013020833334,2
2,39,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9682539682539683,2
2,39,KNN,CPTAC,,,,,,2
2,39,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,39,GradientBoosting,Test (TCGA),0.9791666666666666,1.0,0.9523809523809523,0.975609756097561,0.9858906525573192,2
2,39,GradientBoosting,CPTAC,,,,,,2
2,40,LogisticRegression,Train (TCGA),0.9642857142857143,0.9782608695652174,0.9375,0.9574468085106383,0.9869791666666666,2
2,40,LogisticRegression,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9876543209876543,2
2,40,LogisticRegression,CPTAC,,,,,,2
2,40,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,40,RandomForest,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9832451499118164,2
2,40,RandomForest,CPTAC,,,,,,2
2,40,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9925130208333334,2
2,40,SVM,Test (TCGA),0.9375,1.0,0.8571428571428571,0.9230769230769231,0.9611992945326279,2
2,40,SVM,CPTAC,,,,,,2
2,40,KNN,Train (TCGA),0.9732142857142857,1.0,0.9375,0.967741935483871,0.9951171875,2
2,40,KNN,Test (TCGA),0.8958333333333334,1.0,0.7619047619047619,0.8648648648648649,0.9417989417989417,2
2,40,KNN,CPTAC,,,,,,2
2,40,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,40,GradientBoosting,Test (TCGA),0.9583333333333334,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.982363315696649,2
2,40,GradientBoosting,CPTAC,,,,,,2
2,41,LogisticRegression,Train (TCGA),0.9732142857142857,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9928385416666667,2
2,41,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9841269841269842,2
2,41,LogisticRegression,CPTAC,,,,,,2
2,41,RandomForest,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,41,RandomForest,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9902998236331569,2
2,41,RandomForest,CPTAC,,,,,,2
2,41,SVM,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.9892578125,2
2,41,SVM,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.982363315696649,2
2,41,SVM,CPTAC,,,,,,2
2,41,KNN,Train (TCGA),0.9821428571428571,1.0,0.9583333333333334,0.9787234042553191,0.998046875,2
2,41,KNN,Test (TCGA),0.9583333333333334,1.0,0.9047619047619048,0.95,0.9735449735449735,2
2,41,KNN,CPTAC,,,,,,2
2,41,GradientBoosting,Train (TCGA),1.0,1.0,1.0,1.0,1.0,2
2,41,GradientBoosting,Test (TCGA),0.9166666666666666,1.0,0.8095238095238095,0.8947368421052632,0.9929453262786596,2
2,41,GradientBoosting,CPTAC,,,,,,2
2,42,LogisticRegression,Train (TCGA),0.9642857142857143,1.0,0.9166666666666666,0.9565217391304348,0.9827473958333333,2
2,42,LogisticRegression,Test (TCGA),0.9375,0.95,0.9047619047619048,0.926829268292683,0.9947089947089948,2
